pair,bird_width,bird_TotalLength,bird_wingspan,bird_wing,bird_tail,bird_tarsus,bird_finger,beak_culmen,beak_width,beak_height
R_icteronotus_02_R_icteronotus_05,0.9512,0.8478,0.7143,0.88,0.8554,0.9844,0.225,0.747,0.9375,0.8696
R_icteronotus_02_R_icteronotus_06,0.9512,0.9565,0.6617,0.88,0.8193,0.7188,0.125,0.8868,0.7604,0.8986
R_icteronotus_02_R_icteronotus_07,1.0,0.9565,0.7744,0.68,0.8554,0.6328,0.1375,0.9867,0.75,0.7826
R_icteronotus_02_R_icteronotus_08,0.122,0.9565,0.7368,0.92,0.9157,0.6563,0.2438,0.8735,0.8438,0.8261
R_icteronotus_02_R_icteronotus_09,0.9024,0.9891,0.8722,0.92,0.8434,0.9844,0.1813,0.8668,0.9271,0.7971
R_icteronotus_02_R_icteronotus_10,0.9268,0.913,0.8496,0.68,0.8554,0.7734,0.0687,0.9268,0.8958,0.942
R_icteronotus_02_R_icteronotus_11,0.9756,0.9783,0.5865,0.56,0.9036,0.8164,0.1706,0.759,0.6312,0.6507
R_icteronotus_02_R_icteronotus_12,1.0,0.9783,0.6617,0.72,0.8313,0.8383,0.0994,0.8395,0.6979,0.8667
R_icteronotus_02_R_icteronotus_13,0.9756,0.9891,0.7519,0.76,0.8193,0.3203,0.0619,0.8296,0.7437,0.7522
R_icteronotus_02_R_icteronotus_14,0.9756,0.8913,0.782,0.76,0.9157,0.75,0.0,0.9088,0.951,0.5072
R_icteronotus_02_R_icteronotus_15,0.9024,0.8696,0.797,0.92,0.9458,0.5836,0.1562,0.8822,0.8583,0.8957
R_icteronotus_02_R_icteronotus_16,0.9512,0.8478,0.5865,0.56,0.8675,0.7773,0.1544,0.9301,0.9187,0.8377
R_icteronotus_02_R_icteronotus_17,1.0,0.7935,0.5714,0.6,0.8434,0.6289,0.0344,0.7876,0.901,0.6725
R_icteronotus_02_R_icteronotus_18,0.9512,0.913,0.5639,0.72,0.8795,0.643,0.1075,0.7836,0.7594,0.8232
R_icteronotus_02_R_icteronotus_22,0.9024,0.837,0.6241,0.76,0.9157,0.7672,0.1631,0.8349,0.8917,0.9638
R_icteronotus_02_R_icteronotus_23,1.0,0.8478,0.6617,0.72,0.9277,0.6859,0.1475,0.9647,0.8667,0.8043
R_icteronotus_02_R_icteronotus_24,0.9756,0.8804,0.6015,0.68,0.8916,0.5352,0.0663,0.8888,0.849,0.9333
R_icteronotus_02_R_icteronotus_26,0.9024,0.9293,0.7383,0.82,0.8789,0.7625,0.1375,0.9854,0.8885,0.8449
R_icteronotus_02_R_icteronotus_28,0.6098,0.8478,0.7368,0.96,0.9277,0.65,0.1356,0.966,0.7917,0.9174
R_icteronotus_02_R_icteronotus_50,0.878,0.9457,0.7669,0.92,0.988,0.8719,1.0,0.5806,0.5948,0.9928
R_icteronotus_02_R_icteronotus_51,0.9024,0.8587,0.8045,0.88,0.8916,0.7891,1.0,0.6431,0.6302,0.9058
R_icteronotus_02_R_icteronotus_52,0.9756,0.9891,0.9323,0.64,0.9759,0.4375,1.0,0.8402,0.8333,0.6522
R_icteronotus_02_R_icteronotus_53,0.878,0.8587,0.8647,0.8,0.988,0.618,1.0,0.8702,0.9125,0.8826
R_icteronotus_04_R_icteronotus_05,0.6098,0.8913,0.9173,0.96,0.9639,0.8438,0.975,0.9201,0.9479,0.9855
R_icteronotus_04_R_icteronotus_06,0.7073,1.0,0.8647,0.96,1.0,0.8906,0.875,0.9401,0.6458,0.9855
R_icteronotus_04_R_icteronotus_07,0.6585,1.0,0.9774,0.76,0.9639,0.8047,0.8875,0.8136,0.6354,0.8986
R_icteronotus_04_R_icteronotus_08,0.4634,1.0,0.9398,0.84,0.9036,0.8281,0.9938,0.9534,0.7292,0.942
R_icteronotus_04_R_icteronotus_09,0.561,0.9674,0.9248,0.84,0.9759,0.8125,0.9312,0.9601,0.8125,0.913
R_icteronotus_04_R_icteronotus_10,0.7317,0.8696,0.9474,0.76,0.9639,0.9453,0.8188,0.9001,0.7812,0.8261
R_icteronotus_04_R_icteronotus_11,0.6829,0.9783,0.7895,0.64,0.9157,0.9883,0.9206,0.5859,0.5167,0.7667
R_icteronotus_04_R_icteronotus_12,0.6585,0.9348,0.8647,0.8,0.988,0.9898,0.8494,0.6664,0.5833,0.9826
R_icteronotus_04_R_icteronotus_13,0.6829,0.9674,0.9549,0.84,1.0,0.4922,0.8119,0.6565,0.6292,0.8681
R_icteronotus_04_R_icteronotus_14,0.6341,0.9348,0.985,0.84,0.9036,0.9219,0.75,0.9181,0.9344,0.6232
R_icteronotus_04_R_icteronotus_15,0.7561,0.913,1.0,1.0,0.8735,0.7555,0.9062,0.7091,0.7437,0.9884
R_icteronotus_04_R_icteronotus_16,0.6098,0.8913,0.7895,0.64,0.9518,0.9492,0.9044,0.757,0.8042,0.9536
R_icteronotus_04_R_icteronotus_17,0.6585,0.837,0.7744,0.68,0.9759,0.8008,0.7844,0.6145,0.7865,0.7884
R_icteronotus_04_R_icteronotus_18,0.7073,0.9565,0.7669,0.8,0.9398,0.8148,0.8575,0.6105,0.6448,0.9391
R_icteronotus_04_R_icteronotus_22,0.7561,0.8804,0.8271,0.84,0.9036,0.9391,0.9131,0.6618,0.7771,0.9203
R_icteronotus_04_R_icteronotus_23,0.6585,0.8913,0.8647,0.8,0.8916,0.8578,0.8975,0.7916,0.7521,0.9203
R_icteronotus_04_R_icteronotus_24,0.6829,0.9239,0.8045,0.76,0.9277,0.707,0.8162,0.7157,0.7344,0.9507
R_icteronotus_04_R_icteronotus_26,0.7561,0.9728,0.9414,0.9,0.9404,0.9344,0.8875,0.8415,0.774,0.9609
R_icteronotus_04_R_icteronotus_28,0.9512,0.8913,0.9398,0.96,0.8916,0.8219,0.8856,0.7929,0.6771,0.9667
R_icteronotus_04_R_icteronotus_50,0.5366,0.9891,0.9699,1.0,0.8313,0.9563,0.25,0.7537,0.4802,0.8913
R_icteronotus_04_R_icteronotus_51,0.7561,0.9022,0.9925,0.96,0.7108,0.9609,0.25,0.8162,0.5156,0.9783
R_icteronotus_04_R_icteronotus_52,0.6829,0.9457,0.8647,0.72,0.7952,0.6094,0.25,0.9867,0.9479,0.7681
R_icteronotus_04_R_icteronotus_53,0.7805,0.9022,0.9323,0.72,0.8313,0.7898,0.25,0.9567,0.7979,0.9986
R_icteronotus_05_R_icteronotus_06,0.9024,0.8913,0.9474,1.0,0.9639,0.7344,0.9,0.8602,0.6979,0.971
R_icteronotus_05_R_icteronotus_07,0.9512,0.8913,0.9398,0.8,1.0,0.6484,0.9125,0.7337,0.6875,0.913
R_icteronotus_05_R_icteronotus_08,0.0732,0.8913,0.9774,0.8,0.9398,0.6719,0.9812,0.8735,0.7812,0.9565
R_icteronotus_05_R_icteronotus_09,0.9512,0.8587,0.8421,0.8,0.988,0.9688,0.9562,0.8802,0.8646,0.9275
R_icteronotus_05_R_icteronotus_10,0.878,0.7609,0.8647,0.8,1.0,0.7891,0.8438,0.8202,0.8333,0.8116
R_icteronotus_05_R_icteronotus_11,0.9268,0.8696,0.8722,0.68,0.9518,0.832,0.9456,0.506,0.5688,0.7812
R_icteronotus_05_R_icteronotus_12,0.9512,0.8261,0.9474,0.84,0.9759,0.8539,0.8744,0.5866,0.6354,0.9971
R_icteronotus_05_R_icteronotus_13,0.9268,0.8587,0.9624,0.88,0.9639,0.3359,0.8369,0.5766,0.6812,0.8826
R_icteronotus_05_R_icteronotus_14,0.9756,0.9565,0.9323,0.88,0.9398,0.7656,0.775,0.8382,0.9865,0.6377
R_icteronotus_05_R_icteronotus_15,0.8537,0.9783,0.9173,0.96,0.9096,0.5992,0.9312,0.6292,0.7958,0.9739
R_icteronotus_05_R_icteronotus_16,1.0,1.0,0.8722,0.68,0.988,0.793,0.9294,0.6771,0.8562,0.9681
R_icteronotus_05_R_icteronotus_17,0.9512,0.9457,0.8571,0.72,0.988,0.6445,0.8094,0.5346,0.8385,0.8029
R_icteronotus_05_R_icteronotus_18,0.9024,0.9348,0.8496,0.84,0.9759,0.6586,0.8825,0.5306,0.6969,0.9536
R_icteronotus_05_R_icteronotus_22,0.8537,0.9891,0.9098,0.88,0.9398,0.7828,0.9381,0.5819,0.8292,0.9058
R_icteronotus_05_R_icteronotus_23,0.9512,1.0,0.9474,0.84,0.9277,0.7016,0.9225,0.7117,0.8042,0.9348
R_icteronotus_05_R_icteronotus_24,0.9268,0.9674,0.8872,0.8,0.9639,0.5508,0.8412,0.6358,0.7865,0.9362
R_icteronotus_05_R_icteronotus_26,0.8537,0.9185,0.9759,0.94,0.9765,0.7781,0.9125,0.7617,0.826,0.9754
R_icteronotus_05_R_icteronotus_28,0.561,1.0,0.9774,0.92,0.9277,0.6656,0.9106,0.713,0.7292,0.9522
R_icteronotus_05_R_icteronotus_50,0.9268,0.9022,0.9474,0.96,0.8675,0.8875,0.225,0.8336,0.5323,0.8768
R_icteronotus_05_R_icteronotus_51,0.8537,0.9891,0.9098,1.0,0.747,0.8047,0.225,0.8961,0.5677,0.9638
R_icteronotus_05_R_icteronotus_52,0.9268,0.837,0.782,0.76,0.8313,0.4531,0.225,0.9068,0.8958,0.7826
R_icteronotus_05_R_icteronotus_53,0.8293,0.9891,0.8496,0.68,0.8675,0.6336,0.225,0.8768,0.85,0.987
R_icteronotus_06_R_icteronotus_07,0.9512,1.0,0.8872,0.8,0.9639,0.9141,0.9875,0.8735,0.9896,0.8841
R_icteronotus_06_R_icteronotus_08,0.1707,1.0,0.9248,0.8,0.9036,0.9375,0.8812,0.9867,0.9167,0.9275
R_icteronotus_06_R_icteronotus_09,0.8537,0.9674,0.7895,0.8,0.9759,0.7031,0.9438,0.98,0.8333,0.8986
R_icteronotus_06_R_icteronotus_10,0.9756,0.8696,0.812,0.8,0.9639,0.9453,0.9438,0.9601,0.8646,0.8406
R_icteronotus_06_R_icteronotus_11,0.9756,0.9783,0.9248,0.68,0.9157,0.9023,0.9544,0.6458,0.8708,0.7522
R_icteronotus_06_R_icteronotus_12,0.9512,0.9348,1.0,0.84,0.988,0.8805,0.9744,0.7264,0.9375,0.9681
R_icteronotus_06_R_icteronotus_13,0.9756,0.9674,0.9098,0.88,1.0,0.6016,0.9369,0.7164,0.9833,0.8536
R_icteronotus_06_R_icteronotus_14,0.9268,0.9348,0.8797,0.88,0.9036,0.9688,0.875,0.978,0.7115,0.6087
R_icteronotus_06_R_icteronotus_15,0.9512,0.913,0.8647,0.96,0.8735,0.8648,0.9688,0.769,0.9021,0.9971
R_icteronotus_06_R_icteronotus_16,0.9024,0.8913,0.9248,0.68,0.9518,0.9414,0.9706,0.8169,0.8417,0.9391
R_icteronotus_06_R_icteronotus_17,0.9512,0.837,0.9098,0.72,0.9759,0.9102,0.9094,0.6744,0.8594,0.7739
R_icteronotus_06_R_icteronotus_18,1.0,0.9565,0.9023,0.84,0.9398,0.9242,0.9825,0.6704,0.999,0.9246
R_icteronotus_06_R_icteronotus_22,0.9512,0.8804,0.9624,0.88,0.9036,0.9516,0.9619,0.7217,0.8688,0.9348
R_icteronotus_06_R_icteronotus_23,0.9512,0.8913,1.0,0.84,0.8916,0.9672,0.9775,0.8515,0.8938,0.9058
R_icteronotus_06_R_icteronotus_24,0.9756,0.9239,0.9398,0.8,0.9277,0.8164,0.9412,0.7756,0.9115,0.9652
R_icteronotus_06_R_icteronotus_26,0.9512,0.9728,0.9233,0.94,0.9404,0.9563,0.9875,0.9015,0.8719,0.9464
R_icteronotus_06_R_icteronotus_28,0.6585,0.8913,0.9248,0.92,0.8916,0.9312,0.9894,0.8529,0.9687,0.9812
R_icteronotus_06_R_icteronotus_50,0.8293,0.9891,0.8947,0.96,0.8313,0.8469,0.125,0.6937,0.8344,0.9058
R_icteronotus_06_R_icteronotus_51,0.9512,0.9022,0.8571,1.0,0.7108,0.9297,0.125,0.7563,0.8698,0.9928
R_icteronotus_06_R_icteronotus_52,0.9756,0.9457,0.7293,0.76,0.7952,0.7187,0.125,0.9534,0.5938,0.7536
R_icteronotus_06_R_icteronotus_53,0.9268,0.9022,0.797,0.68,0.8313,0.8992,0.125,0.9834,0.8479,0.9841
R_icteronotus_07_R_icteronotus_08,0.122,1.0,0.9624,0.6,0.9398,0.9766,0.8938,0.8602,0.9062,0.9565
R_icteronotus_07_R_icteronotus_09,0.9024,0.9674,0.9023,0.6,0.988,0.6172,0.9562,0.8535,0.8229,0.9855
R_icteronotus_07_R_icteronotus_10,0.9268,0.8696,0.9248,1.0,1.0,0.8594,0.9312,0.9134,0.8542,0.7246
R_icteronotus_07_R_icteronotus_11,0.9756,0.9783,0.812,0.88,0.9518,0.8164,0.9669,0.7723,0.8812,0.8681
R_icteronotus_07_R_icteronotus_12,1.0,0.9348,0.8872,0.96,0.9759,0.7945,0.9619,0.8529,0.9479,0.9159
R_icteronotus_07_R_icteronotus_13,0.9756,0.9674,0.9774,0.92,0.9639,0.6875,0.9244,0.8429,0.9938,0.9696
R_icteronotus_07_R_icteronotus_14,0.9756,0.9348,0.9925,0.92,0.9398,0.8828,0.8625,0.8955,0.701,0.7246
R_icteronotus_07_R_icteronotus_15,0.9024,0.913,0.9774,0.76,0.9096,0.9508,0.9812,0.8955,0.8917,0.887
R_icteronotus_07_R_icteronotus_16,0.9512,0.8913,0.812,0.88,0.988,0.8555,0.9831,0.9434,0.8312,0.9449
R_icteronotus_07_R_icteronotus_17,1.0,0.837,0.797,0.92,0.988,0.9961,0.8969,0.8009,0.849,0.8899
R_icteronotus_07_R_icteronotus_18,0.9512,0.9565,0.7895,0.96,0.9759,0.9898,0.97,0.7969,0.9906,0.9594
R_icteronotus_07_R_icteronotus_22,0.9024,0.8804,0.8496,0.92,0.9398,0.8656,0.9744,0.8482,0.8583,0.8188
R_icteronotus_07_R_icteronotus_23,1.0,0.8913,0.8872,0.96,0.9277,0.9469,0.99,0.978,0.8833,0.9783
R_icteronotus_07_R_icteronotus_24,0.9756,0.9239,0.8271,1.0,0.9639,0.9023,0.9288,0.9021,0.901,0.8493
R_icteronotus_07_R_icteronotus_26,0.9024,0.9728,0.9639,0.86,0.9765,0.8703,1.0,0.972,0.8615,0.9377
R_icteronotus_07_R_icteronotus_28,0.6098,0.8913,0.9624,0.72,0.9277,0.9828,0.9981,0.9794,0.9583,0.8652
R_icteronotus_07_R_icteronotus_50,0.878,0.9891,0.9925,0.76,0.8675,0.7609,0.1375,0.5672,0.8448,0.7899
R_icteronotus_07_R_icteronotus_51,0.9024,0.9022,0.9699,0.8,0.747,0.8438,0.1375,0.6298,0.8802,0.8768
R_icteronotus_07_R_icteronotus_52,0.9756,0.9457,0.8421,0.96,0.8313,0.8047,0.1375,0.8269,0.5833,0.8696
R_icteronotus_07_R_icteronotus_53,0.878,0.9022,0.9098,0.48,0.8675,0.9852,0.1375,0.8569,0.8375,0.9
R_icteronotus_08_R_icteronotus_09,0.0244,0.9674,0.8647,1.0,0.9277,0.6406,0.9375,0.9933,0.9167,0.971
R_icteronotus_08_R_icteronotus_10,0.1951,0.8696,0.8872,0.6,0.9398,0.8828,0.825,0.9467,0.9479,0.7681
R_icteronotus_08_R_icteronotus_11,0.1463,0.9783,0.8496,0.48,0.988,0.8398,0.9269,0.6325,0.7875,0.8246
R_icteronotus_08_R_icteronotus_12,0.122,0.9348,0.9248,0.64,0.9157,0.818,0.8556,0.713,0.8542,0.9594
R_icteronotus_08_R_icteronotus_13,0.1463,0.9674,0.985,0.68,0.9036,0.6641,0.8181,0.7031,0.9,0.9261
R_icteronotus_08_R_icteronotus_14,0.0976,0.9348,0.9549,0.68,1.0,0.9063,0.7562,0.9647,0.7948,0.6812
R_icteronotus_08_R_icteronotus_15,0.2195,0.913,0.9398,0.84,0.9699,0.9273,0.9125,0.7557,0.9854,0.9304
R_icteronotus_08_R_icteronotus_16,0.0732,0.8913,0.8496,0.48,0.9518,0.8789,0.9106,0.8036,0.925,0.9884
R_icteronotus_08_R_icteronotus_17,0.122,0.837,0.8346,0.52,0.9277,0.9727,0.7906,0.6611,0.9427,0.8464
R_icteronotus_08_R_icteronotus_18,0.1707,0.9565,0.8271,0.64,0.9639,0.9867,0.8638,0.6571,0.9156,0.9971
R_icteronotus_08_R_icteronotus_22,0.2195,0.8804,0.8872,0.68,1.0,0.8891,0.9194,0.7084,0.9521,0.8623
R_icteronotus_08_R_icteronotus_23,0.122,0.8913,0.9248,0.64,0.988,0.9703,0.9038,0.8382,0.9771,0.9783
R_icteronotus_08_R_icteronotus_24,0.1463,0.9239,0.8647,0.6,0.9759,0.8789,0.8225,0.7623,0.9948,0.8928
R_icteronotus_08_R_icteronotus_26,0.2195,0.9728,0.9985,0.74,0.9633,0.8938,0.8938,0.8881,0.9552,0.9812
R_icteronotus_08_R_icteronotus_28,0.5122,0.8913,1.0,0.88,0.988,0.9938,0.8919,0.8395,0.9479,0.9087
R_icteronotus_08_R_icteronotus_50,0.0,0.9891,0.9699,0.84,0.9277,0.7844,0.2438,0.7071,0.751,0.8333
R_icteronotus_08_R_icteronotus_51,0.2195,0.9022,0.9323,0.8,0.8072,0.8672,0.2438,0.7696,0.7865,0.9203
R_icteronotus_08_R_icteronotus_52,0.1463,0.9457,0.8045,0.56,0.8916,0.7812,0.2438,0.9667,0.6771,0.8261
R_icteronotus_08_R_icteronotus_53,0.2439,0.9022,0.8722,0.88,0.9277,0.9617,0.2438,0.9967,0.9312,0.9435
R_icteronotus_09_R_icteronotus_10,0.8293,0.9022,0.9774,0.6,0.988,0.7578,0.8875,0.9401,0.9688,0.7391
R_icteronotus_09_R_icteronotus_11,0.878,0.9891,0.7143,0.48,0.9398,0.8008,0.9894,0.6258,0.7042,0.8536
R_icteronotus_09_R_icteronotus_12,0.9024,0.9674,0.7895,0.64,0.988,0.8227,0.9181,0.7064,0.7708,0.9304
R_icteronotus_09_R_icteronotus_13,0.878,1.0,0.8797,0.68,0.9759,0.3047,0.8806,0.6964,0.8167,0.9551
R_icteronotus_09_R_icteronotus_14,0.9268,0.9022,0.9098,0.68,0.9277,0.7344,0.8188,0.9581,0.8781,0.7101
R_icteronotus_09_R_icteronotus_15,0.8049,0.8804,0.9248,0.84,0.8976,0.568,0.975,0.749,0.9312,0.9014
R_icteronotus_09_R_icteronotus_16,0.9512,0.8587,0.7143,0.48,0.9759,0.7617,0.9731,0.7969,0.9917,0.9594
R_icteronotus_09_R_icteronotus_17,0.9024,0.8043,0.6992,0.52,1.0,0.6133,0.8531,0.6545,0.974,0.8754
R_icteronotus_09_R_icteronotus_18,0.8537,0.9239,0.6917,0.64,0.9639,0.6273,0.9262,0.6505,0.8323,0.9739
R_icteronotus_09_R_icteronotus_22,0.8049,0.8478,0.7519,0.68,0.9277,0.7516,0.9819,0.7017,0.9646,0.8333
R_icteronotus_09_R_icteronotus_23,0.9024,0.8587,0.7895,0.64,0.9157,0.6703,0.9662,0.8316,0.9396,0.9928
R_icteronotus_09_R_icteronotus_24,0.878,0.8913,0.7293,0.6,0.9518,0.5195,0.885,0.7557,0.9219,0.8638
R_icteronotus_09_R_icteronotus_26,0.8049,0.9402,0.8662,0.74,0.9645,0.7469,0.9562,0.8815,0.9615,0.9522
R_icteronotus_09_R_icteronotus_28,0.5122,0.8587,0.8647,0.88,0.9157,0.6344,0.9544,0.8329,0.8646,0.8797
R_icteronotus_09_R_icteronotus_50,0.9756,0.9565,0.8947,0.84,0.8554,0.8562,0.1813,0.7137,0.6677,0.8043
R_icteronotus_09_R_icteronotus_51,0.8049,0.8696,0.9323,0.8,0.7349,0.7734,0.1813,0.7763,0.7031,0.8913
R_icteronotus_09_R_icteronotus_52,0.878,0.9783,0.9398,0.56,0.8193,0.4219,0.1813,0.9734,0.7604,0.8551
R_icteronotus_09_R_icteronotus_53,0.7805,0.8696,0.9925,0.88,0.8554,0.6023,0.1813,0.9967,0.9854,0.9145
R_icteronotus_10_R_icteronotus_11,0.9512,0.8913,0.7368,0.88,0.9518,0.957,0.8981,0.6858,0.7354,0.5928
R_icteronotus_10_R_icteronotus_12,0.9268,0.9348,0.812,0.96,0.9759,0.9352,0.9694,0.7663,0.8021,0.8087
R_icteronotus_10_R_icteronotus_13,0.9512,0.9022,0.9023,0.92,0.9639,0.5469,0.9931,0.7563,0.8479,0.6942
R_icteronotus_10_R_icteronotus_14,0.9024,0.8043,0.9323,0.92,0.9398,0.9766,0.9312,0.982,0.8469,0.4493
R_icteronotus_10_R_icteronotus_15,0.9756,0.7826,0.9474,0.76,0.9096,0.8102,0.9125,0.8089,0.9625,0.8377
R_icteronotus_10_R_icteronotus_16,0.878,0.7609,0.7368,0.88,0.988,0.9961,0.9144,0.8569,0.9771,0.7797
R_icteronotus_10_R_icteronotus_17,0.9268,0.7065,0.7218,0.92,0.988,0.8555,0.9656,0.7144,0.9948,0.6145
R_icteronotus_10_R_icteronotus_18,0.9756,0.8261,0.7143,0.96,0.9759,0.8695,0.9612,0.7104,0.8635,0.7652
R_icteronotus_10_R_icteronotus_22,0.9756,0.75,0.7744,0.92,0.9398,0.9938,0.9056,0.7617,0.9958,0.9058
R_icteronotus_10_R_icteronotus_23,0.9268,0.7609,0.812,0.96,0.9277,0.9125,0.9212,0.8915,0.9708,0.7464
R_icteronotus_10_R_icteronotus_24,0.9512,0.7935,0.7519,1.0,0.9639,0.7617,0.9975,0.8156,0.9531,0.8754
R_icteronotus_10_R_icteronotus_26,0.9756,0.8424,0.8887,0.86,0.9765,0.9891,0.9312,0.9414,0.9927,0.787
R_icteronotus_10_R_icteronotus_28,0.6829,0.7609,0.8872,0.72,0.9277,0.8766,0.9331,0.8928,0.8958,0.8594
R_icteronotus_10_R_icteronotus_50,0.8049,0.8587,0.9173,0.76,0.8675,0.9016,0.0687,0.6538,0.699,0.9348
R_icteronotus_10_R_icteronotus_51,0.9756,0.7717,0.9549,0.8,0.747,0.9844,0.0687,0.7164,0.7344,0.8478
R_icteronotus_10_R_icteronotus_52,0.9512,0.9239,0.9173,0.96,0.8313,0.6641,0.0687,0.9134,0.7292,0.5942
R_icteronotus_10_R_icteronotus_53,0.9512,0.7717,0.985,0.48,0.8675,0.8445,0.0687,0.9434,0.9833,0.8246
R_icteronotus_11_R_icteronotus_12,0.9756,0.9565,0.9248,0.84,0.9277,0.9781,0.9288,0.9194,0.9333,0.7841
R_icteronotus_11_R_icteronotus_13,1.0,0.9891,0.8346,0.8,0.9157,0.5039,0.8912,0.9294,0.8875,0.8986
R_icteronotus_11_R_icteronotus_14,0.9512,0.913,0.8045,0.8,0.988,0.9336,0.8294,0.6678,0.5823,0.8565
R_icteronotus_11_R_icteronotus_15,0.9268,0.8913,0.7895,0.64,0.9578,0.7672,0.9856,0.8768,0.7729,0.7551
R_icteronotus_11_R_icteronotus_16,0.9268,0.8696,1.0,1.0,0.9639,0.9609,0.9838,0.8289,0.7125,0.813
R_icteronotus_11_R_icteronotus_17,0.9756,0.8152,0.985,0.96,0.9398,0.8125,0.8638,0.9714,0.7302,0.9783
R_icteronotus_11_R_icteronotus_18,0.9756,0.9348,0.9774,0.84,0.9759,0.8266,0.9369,0.9754,0.8719,0.8275
R_icteronotus_11_R_icteronotus_22,0.9268,0.8587,0.9624,0.8,0.988,0.9508,0.9925,0.9241,0.7396,0.687
R_icteronotus_11_R_icteronotus_23,0.9756,0.8696,0.9248,0.84,0.9759,0.8695,0.9769,0.7943,0.7646,0.8464
R_icteronotus_11_R_icteronotus_24,1.0,0.9022,0.985,0.88,0.988,0.7187,0.8956,0.8702,0.7823,0.7174
R_icteronotus_11_R_icteronotus_26,0.9268,0.9511,0.8481,0.74,0.9753,0.9461,0.9669,0.7443,0.7427,0.8058
R_icteronotus_11_R_icteronotus_28,0.6341,0.8696,0.8496,0.6,0.9759,0.8336,0.965,0.7929,0.8396,0.7333
R_icteronotus_11_R_icteronotus_50,0.8537,0.9674,0.8195,0.64,0.9157,0.9445,0.1706,0.3395,0.9635,0.658
R_icteronotus_11_R_icteronotus_51,0.9268,0.8804,0.782,0.68,0.7952,0.9727,0.1706,0.4021,0.999,0.7449
R_icteronotus_11_R_icteronotus_52,1.0,0.9674,0.6541,0.92,0.8795,0.6211,0.1706,0.5992,0.4646,0.9986
R_icteronotus_11_R_icteronotus_53,0.9024,0.8804,0.7218,0.36,0.9157,0.8016,0.1706,0.6292,0.7187,0.7681
R_icteronotus_12_R_icteronotus_13,0.9756,0.9674,0.9098,0.96,0.988,0.482,0.9625,0.99,0.9542,0.8855
R_icteronotus_12_R_icteronotus_14,0.9756,0.8696,0.8797,0.96,0.9157,0.9117,0.9006,0.7483,0.649,0.6406
R_icteronotus_12_R_icteronotus_15,0.9024,0.8478,0.8647,0.8,0.8855,0.7453,0.9431,0.9574,0.8396,0.971
R_icteronotus_12_R_icteronotus_16,0.9512,0.8261,0.9248,0.84,0.9639,0.9391,0.945,0.9095,0.7792,0.971
R_icteronotus_12_R_icteronotus_17,1.0,0.7717,0.9098,0.88,0.988,0.7906,0.935,0.9481,0.7969,0.8058
R_icteronotus_12_R_icteronotus_18,0.9512,0.8913,0.9023,1.0,0.9518,0.8047,0.9919,0.9441,0.9385,0.9565
R_icteronotus_12_R_icteronotus_22,0.9024,0.8152,0.9624,0.96,0.9157,0.9289,0.9362,0.9953,0.8062,0.9029
R_icteronotus_12_R_icteronotus_23,1.0,0.8261,1.0,1.0,0.9036,0.8477,0.9519,0.8748,0.8312,0.9377
R_icteronotus_12_R_icteronotus_24,0.9756,0.8587,0.9398,0.96,0.9398,0.6969,0.9669,0.9507,0.849,0.9333
R_icteronotus_12_R_icteronotus_26,0.9024,0.9076,0.9233,0.9,0.9524,0.9242,0.9619,0.8249,0.8094,0.9783
R_icteronotus_12_R_icteronotus_28,0.6098,0.8261,0.9248,0.76,0.9036,0.8117,0.9638,0.8735,0.9062,0.9493
R_icteronotus_12_R_icteronotus_50,0.878,0.9239,0.8947,0.8,0.8434,0.9664,0.0994,0.4201,0.8969,0.8739
R_icteronotus_12_R_icteronotus_51,0.9024,0.837,0.8571,0.84,0.7229,0.9508,0.0994,0.4827,0.9323,0.9609
R_icteronotus_12_R_icteronotus_52,0.9756,0.9891,0.7293,0.92,0.8072,0.5992,0.0994,0.6798,0.5312,0.7855
R_icteronotus_12_R_icteronotus_53,0.878,0.837,0.797,0.52,0.8434,0.7797,0.0994,0.7097,0.7854,0.9841
R_icteronotus_13_R_icteronotus_14,0.9512,0.9022,0.9699,1.0,0.9036,0.5703,0.9381,0.7383,0.6948,0.7551
R_icteronotus_13_R_icteronotus_15,0.9268,0.8804,0.9549,0.84,0.8735,0.7367,0.9056,0.9474,0.8854,0.8565
R_icteronotus_13_R_icteronotus_16,0.9268,0.8587,0.8346,0.8,0.9518,0.543,0.9075,0.8995,0.825,0.9145
R_icteronotus_13_R_icteronotus_17,0.9756,0.8043,0.8195,0.84,0.9759,0.6914,0.9725,0.9581,0.8427,0.9203
R_icteronotus_13_R_icteronotus_18,0.9756,0.9239,0.812,0.96,0.9398,0.6773,0.9544,0.9541,0.9844,0.929
R_icteronotus_13_R_icteronotus_22,0.9268,0.8478,0.8722,1.0,0.9036,0.5531,0.8988,0.9947,0.8521,0.7884
R_icteronotus_13_R_icteronotus_23,0.9756,0.8587,0.9098,0.96,0.8916,0.6344,0.9144,0.8648,0.8771,0.9478
R_icteronotus_13_R_icteronotus_24,1.0,0.8913,0.8496,0.92,0.9277,0.7852,0.9956,0.9407,0.8948,0.8188
R_icteronotus_13_R_icteronotus_26,0.9268,0.9402,0.9865,0.94,0.9404,0.5578,0.9244,0.8149,0.8552,0.9072
R_icteronotus_13_R_icteronotus_28,0.6341,0.8587,0.985,0.8,0.8916,0.6703,0.9262,0.8635,0.9521,0.8348
R_icteronotus_13_R_icteronotus_50,0.8537,0.9565,0.985,0.84,0.8313,0.4484,0.0619,0.4101,0.851,0.7594
